AA19 心脏移植
ZB15 多发性严重创伤开颅术，不伴并发症与合并症
ZC11 多发性严重创伤的脊柱、髋、股或肢体手术，伴严重并发症与合并症
ZC13 多发性严重创伤的脊柱、髋、股或肢体手术，伴一般并发症与合并症
ZC15 多发性严重创伤的脊柱、髋、股或肢体手术，不伴并发症与合并症
ZD11 多发性重要创伤的腹腔手术，伴严重并发症与合并症
ZD13 多发性重要创伤的腹腔手术，伴一般并发症与合并症
ZD15 多发性重要创伤的腹腔手术，不伴并发症与合并症
ZJ11 与多发重要创伤诊断有关的其他手术室操作，伴严重并发症与合并症
ZJ13 与多发重要创伤诊断有关的其他手术室操作，伴一般并发症与合并症
ZJ15 与多发重要创伤诊断有关的其他手术室操作，不伴并发症与合并症
ZZ11 多发性重要创伤无手术，伴严重并发症与合并症
ZZ13 多发性重要创伤无手术，伴一般并发症与合并症
ZZ15 多发性重要创伤无手术，不伴并发症与合并症
